SA3_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
20603,0,9,19,85,7,9,3,0,0,134,0,0,0,8,10,9,0,0,0,25,0,25,40,292,58,35,30,7,0,480,0,0,0,51,13,33,25,10,8,148,0,0,0,11,4,0,0,0,0,15,0,7,0,54,43,54,34,25,3,216,5,27,22,97,25,20,9,0,0,202,0,10,11,92,28,9,14,6,0,178,0,16,20,175,37,32,31,20,10,336,0,4,3,57,9,3,6,0,0,80,0,11,17,120,24,13,6,0,0,198,0,4,5,93,59,52,39,12,7,269,17,44,23,159,45,26,22,4,6,341,5,28,76,338,273,238,159,67,30,1228,0,0,0,13,4,7,9,0,0,37,0,0,8,29,11,0,3,0,0,50,14,129,260,1533,486,351,233,146,69,3215,137,229,313,1048,370,321,209,151,102,2883,3359,7010,8317,22701,9435,7991,5602,2820,1461,68712
20604,6,6,67,299,11,7,3,0,0,396,0,0,14,22,22,8,0,0,0,67,14,35,321,1608,167,101,47,11,4,2315,0,0,14,127,26,32,35,16,14,268,0,0,0,9,6,5,0,0,0,26,6,6,39,151,58,61,66,23,5,408,10,43,323,832,121,62,37,5,5,1426,0,3,119,338,71,56,34,11,4,637,3,3,191,573,76,47,35,10,8,949,5,14,176,1034,73,34,31,0,0,1371,4,14,272,1747,97,37,5,5,0,2181,0,4,20,254,50,48,24,12,6,413,32,83,233,690,144,98,62,30,5,1380,6,61,866,1095,337,274,176,58,22,2891,0,0,3,55,14,11,14,8,6,109,0,3,47,97,14,12,3,0,0,171,47,226,1272,6040,723,462,317,206,58,9349,294,438,2086,5495,906,709,522,248,154,10849,4355,5742,31487,76126,11739,9233,6588,3141,1188,149601
20605,0,0,16,78,3,9,0,0,0,110,0,3,9,30,30,15,8,0,0,83,3,15,42,434,60,47,33,13,0,643,0,9,0,141,56,92,147,49,26,514,0,0,0,4,3,0,0,0,0,8,0,3,20,297,119,104,76,46,8,677,5,20,31,183,58,27,26,6,3,362,0,12,39,433,150,78,86,15,5,821,0,0,17,163,38,34,22,8,0,275,3,5,5,128,18,14,9,0,0,179,4,15,34,220,41,20,8,0,0,341,0,3,3,96,33,34,16,6,3,197,27,92,109,526,164,144,98,33,4,1207,3,25,43,209,96,62,24,6,4,461,0,0,5,76,33,21,12,3,0,151,0,0,6,62,22,17,6,0,0,115,27,149,234,3037,694,506,520,429,232,5824,179,337,498,2691,915,733,490,365,155,6354,4182,7452,8843,41408,14680,11602,8052,4268,1468,101956
20606,0,0,8,52,0,4,0,0,0,65,0,0,0,5,11,6,10,0,0,29,3,6,16,272,41,18,17,8,0,384,0,0,3,63,18,30,56,58,48,279,0,0,0,0,0,0,0,0,0,3,0,0,18,162,35,32,22,34,8,312,3,18,48,165,32,24,35,8,0,344,0,10,37,298,46,67,89,30,11,586,0,0,20,151,30,22,46,13,5,299,0,7,11,111,9,10,8,0,0,166,0,3,36,198,32,16,8,0,0,297,0,0,3,46,12,12,0,8,0,88,29,43,90,323,61,66,51,26,3,701,0,0,38,162,66,59,33,15,3,390,0,0,3,34,3,9,7,8,3,69,0,0,7,45,5,12,10,0,0,75,15,48,165,1433,315,280,330,287,177,3043,91,204,414,1438,413,326,288,252,174,3604,2081,3445,7027,27207,6802,5886,5128,3515,1438,62539
20607,0,4,9,36,9,3,0,0,0,65,0,0,3,14,18,7,6,0,0,49,0,11,38,311,54,36,30,3,0,493,0,0,5,67,27,12,26,17,0,151,0,4,0,6,3,0,0,0,0,8,4,4,12,255,58,72,52,32,10,489,3,12,27,193,40,16,12,4,0,309,0,3,33,310,65,25,24,11,0,465,3,0,14,184,32,17,12,5,6,271,5,4,11,118,16,6,9,0,0,167,4,9,24,170,47,10,13,6,0,288,0,0,9,61,46,33,20,12,3,192,24,66,89,688,109,72,50,22,0,1120,3,43,160,550,491,525,413,144,77,2403,0,0,0,56,12,9,6,3,4,101,0,0,8,41,10,6,5,4,0,66,36,121,279,2060,493,361,285,193,85,3913,163,322,481,2013,559,527,347,177,94,4665,3682,5998,9260,42416,10373,8523,6265,3247,1288,91060
20701,4,22,37,157,24,23,12,0,0,294,0,6,3,17,43,19,7,0,0,92,0,25,50,267,96,47,53,13,5,556,0,0,3,63,27,37,75,57,46,319,0,0,0,3,0,3,0,0,0,9,0,12,28,90,95,98,110,90,42,569,20,165,146,301,167,137,125,47,7,1108,6,54,78,289,224,153,118,65,14,998,0,32,122,476,250,239,149,96,47,1402,12,43,42,404,136,80,98,24,4,846,3,27,57,242,69,36,17,6,0,454,0,8,3,60,47,35,10,12,7,187,62,202,186,314,160,115,86,39,6,1178,0,63,246,569,478,390,207,62,25,2039,0,0,7,18,22,25,16,16,6,114,0,0,13,45,20,22,14,8,0,120,31,205,255,1324,602,488,432,368,200,3905,150,439,561,1289,665,520,498,440,310,4883,6653,20281,24255,41444,23812,20747,15917,9829,4961,167900
20702,5,60,56,302,60,29,15,10,7,542,0,6,0,3,15,5,4,0,3,44,0,39,36,196,84,69,62,13,5,506,0,0,0,27,12,22,51,32,16,165,0,0,0,0,0,0,0,0,0,0,0,4,4,15,17,23,40,47,34,187,6,60,97,241,121,119,107,42,8,799,9,54,102,193,152,140,96,50,7,805,0,27,49,239,122,130,116,61,21,757,6,35,39,335,103,90,122,23,5,746,3,8,21,126,29,11,7,5,3,215,3,6,4,27,42,70,16,15,11,196,9,72,55,79,46,34,12,15,5,342,0,17,60,221,248,281,175,57,13,1071,0,0,0,10,8,12,9,3,0,53,0,0,7,38,17,21,9,6,0,101,27,210,182,755,385,428,417,386,209,2989,130,231,250,742,363,310,326,349,193,2901,4539,11172,10929,24691,12510,12114,10197,8421,3807,98386
20703,0,15,64,175,20,9,9,0,0,297,0,0,6,6,18,16,4,0,0,46,7,37,85,516,111,83,57,10,5,915,0,0,0,25,27,45,35,31,20,191,0,0,0,13,0,3,4,0,0,19,0,3,6,31,51,50,56,77,31,305,6,63,96,218,124,78,70,30,3,698,4,18,48,152,99,68,39,37,15,481,4,48,266,748,187,137,175,66,47,1683,0,26,47,436,93,53,61,14,0,739,6,14,34,177,69,21,11,11,0,352,0,3,0,32,16,9,9,0,3,78,16,69,75,93,55,58,21,12,0,406,0,42,171,417,343,316,270,84,36,1686,0,3,3,12,10,21,7,13,0,70,0,4,16,48,12,19,5,0,0,101,18,107,219,699,325,290,301,265,145,2373,110,271,612,1247,387,319,346,269,297,3862,4553,11622,15592,30498,14161,11831,9132,6292,3502,107187
20801,0,5,0,22,4,10,5,0,0,45,0,0,0,6,23,17,0,0,0,47,0,9,26,114,55,24,30,10,0,268,0,4,6,75,61,94,165,64,31,495,0,0,0,5,4,0,0,0,0,13,0,29,34,144,135,180,146,94,36,796,7,78,70,64,46,33,19,5,3,333,13,99,119,329,392,209,144,56,19,1379,0,3,6,87,47,63,70,29,13,320,0,0,3,28,9,5,6,0,0,57,0,25,29,88,30,11,9,4,0,197,0,13,9,51,36,46,28,11,0,197,38,160,122,176,143,129,59,33,14,872,0,18,30,99,70,33,18,8,5,276,0,11,6,26,41,24,22,14,5,149,0,0,0,36,26,23,8,5,0,104,30,199,168,1051,760,657,578,437,202,4070,92,429,265,676,511,368,388,331,236,3289,4450,13225,12177,19722,16260,14041,11081,6937,3422,101306
20802,3,8,8,111,7,10,4,0,0,157,0,0,0,7,22,14,4,0,0,44,10,39,62,554,123,98,57,18,3,966,0,0,7,131,68,131,390,186,266,1177,0,0,0,5,0,3,5,0,0,9,3,15,21,155,95,82,94,67,28,565,8,67,87,237,80,52,50,17,3,610,11,120,249,1054,802,606,426,236,102,3613,4,19,54,437,155,165,155,88,51,1129,6,6,12,224,37,14,8,6,0,314,6,24,54,266,58,26,13,3,0,445,0,9,10,67,30,36,21,18,10,190,52,180,137,416,170,142,99,30,5,1229,6,63,159,491,230,123,83,15,4,1173,0,0,3,40,25,18,11,5,0,96,0,0,9,67,31,34,25,11,0,175,73,478,526,3088,1836,1588,1931,1188,608,11322,159,472,521,1559,567,439,535,378,250,4877,8126,19129,18760,46684,21477,16955,13559,7592,4193,156469
20803,0,4,4,42,16,7,10,0,0,77,0,0,0,12,31,17,3,0,0,75,3,35,56,344,143,164,90,25,5,874,0,5,8,126,79,99,142,49,15,517,0,0,5,8,0,0,5,0,0,19,0,26,50,192,149,173,155,112,59,922,4,33,25,66,49,26,27,11,0,246,8,115,115,416,309,166,111,60,13,1311,0,7,19,187,142,173,158,101,42,818,0,0,3,48,11,11,3,0,0,76,7,23,27,191,72,26,14,3,0,354,0,14,8,95,86,120,91,52,16,492,14,65,56,188,97,86,40,17,0,569,0,18,23,193,146,105,71,25,0,582,0,9,5,40,28,22,23,15,8,152,0,0,4,39,31,15,13,6,3,98,14,197,203,1537,928,745,652,405,172,4858,185,344,288,1084,479,438,425,362,218,3811,6821,14912,12809,32523,18452,15074,11578,7119,3404,122693
20804,0,0,5,27,5,3,0,0,0,43,0,0,0,0,10,4,0,0,0,16,0,3,13,172,35,21,15,3,0,264,0,0,4,11,17,14,31,21,21,117,0,0,0,0,0,0,0,0,0,6,0,4,0,27,20,31,27,27,8,148,0,35,37,79,28,16,14,8,0,215,0,4,19,90,74,64,52,18,11,327,0,9,22,177,41,30,39,18,5,336,0,0,4,62,9,11,0,0,0,87,0,4,11,53,18,10,4,0,0,99,0,0,0,14,9,9,5,3,4,39,19,37,61,86,37,26,30,4,0,296,0,3,24,83,64,42,35,3,0,264,0,0,0,5,8,0,6,4,0,25,0,0,4,10,3,3,6,5,0,30,14,41,80,467,161,128,134,109,49,1184,40,102,120,429,126,126,120,99,70,1240,1863,4617,5769,11576,5830,4796,3849,2560,1307,42162
20901,0,11,16,101,20,9,5,0,0,176,0,0,0,20,28,19,7,0,0,64,7,23,40,332,108,82,71,13,11,696,0,3,3,66,39,46,55,23,22,251,0,0,0,4,10,3,5,0,0,23,0,14,19,111,70,100,127,96,27,554,13,31,37,124,51,30,35,15,5,339,5,20,36,208,120,79,40,32,10,537,5,27,63,347,136,138,109,75,24,930,3,9,7,123,27,15,12,0,0,192,0,20,33,130,69,35,10,3,4,316,0,3,0,32,16,19,14,9,0,106,19,76,55,184,84,45,48,26,3,538,4,35,63,273,185,106,67,25,6,769,0,0,6,27,13,17,17,15,7,93,0,0,11,26,20,3,4,4,0,71,21,163,226,1242,569,524,446,308,167,3671,155,376,385,1105,469,405,450,343,196,3895,7052,15381,13841,34418,16921,14862,12694,7678,3400,126236
20902,7,29,48,244,14,18,0,5,0,363,0,7,7,23,16,3,0,0,0,55,6,48,68,436,120,119,83,22,5,905,0,0,0,32,21,12,26,15,9,117,0,0,6,7,16,11,4,4,0,54,0,0,3,74,38,40,28,31,6,226,0,9,16,113,35,17,18,7,0,212,0,3,18,129,41,21,13,6,0,234,0,14,79,341,59,98,62,22,10,677,0,3,9,103,11,9,4,3,0,137,0,17,26,178,34,20,7,3,0,291,0,0,3,66,47,51,33,23,10,232,5,27,27,201,41,26,10,5,0,348,3,54,192,648,419,443,229,80,25,2091,0,0,0,15,14,6,7,4,0,50,0,4,7,46,9,9,4,0,0,76,57,224,240,1654,446,439,341,220,95,3717,189,343,512,1486,568,465,428,333,287,4608,5305,9028,10763,33135,12577,9727,6946,5050,2765,95299
20903,0,5,4,12,6,4,0,5,0,29,0,0,0,9,18,7,0,0,0,37,0,13,10,62,27,20,16,4,0,148,0,0,3,19,14,23,9,9,4,85,0,0,0,0,0,0,0,0,0,0,0,11,18,43,53,78,71,37,13,324,0,21,14,22,28,14,17,5,3,122,0,14,39,103,107,57,19,14,3,367,0,3,5,49,50,29,32,11,0,193,0,0,0,14,6,0,0,0,0,27,5,6,13,31,21,7,0,0,0,88,0,4,0,26,9,17,5,5,0,67,4,24,34,64,62,53,46,10,0,297,0,6,10,35,20,16,5,0,0,77,0,0,4,6,20,17,16,7,7,75,0,0,0,9,13,17,4,0,0,51,4,51,65,236,221,227,171,110,38,1127,74,249,183,412,351,324,272,150,82,2103,3453,8978,8879,14219,10593,9954,7072,3050,906,67105
20904,20,172,149,1053,147,63,33,15,0,1653,0,0,3,11,24,8,3,0,0,50,7,180,299,1442,535,417,313,65,15,3273,0,0,3,66,39,46,88,27,13,284,0,27,56,156,109,111,48,15,3,527,3,14,11,71,53,97,97,75,16,436,4,84,78,196,93,73,32,6,6,563,0,52,113,241,167,82,30,19,6,708,9,141,326,1825,635,458,309,119,29,3857,4,8,8,112,23,15,3,0,5,179,3,37,55,352,94,37,18,3,0,594,0,10,27,226,244,238,141,56,16,962,13,50,80,161,48,42,28,0,3,419,14,102,196,1304,823,744,406,99,41,3720,0,5,4,18,17,23,19,0,0,87,0,26,87,252,128,43,11,0,0,547,65,619,826,3325,1490,1284,997,485,164,9258,617,1383,1245,3287,1215,1037,853,720,406,10758,18583,35710,30158,80354,30640,24959,18646,9527,3439,252026
21001,4,10,27,73,11,4,3,0,0,130,0,0,0,9,5,0,0,0,0,19,0,18,21,146,73,61,77,15,0,411,0,4,0,32,16,29,57,33,20,189,0,0,0,9,0,0,0,0,0,9,0,5,3,28,30,31,43,28,14,181,6,10,14,15,20,6,7,4,0,74,3,14,8,52,30,13,6,3,4,131,0,14,17,102,68,53,59,20,4,343,3,0,0,26,0,3,5,0,0,39,0,13,23,83,31,8,0,0,0,152,0,0,4,66,64,52,19,14,0,219,9,14,21,51,30,14,19,3,0,146,5,23,63,321,311,324,211,67,65,1383,0,0,0,6,3,4,6,6,0,25,0,0,0,14,7,5,4,0,0,23,3,72,62,522,278,287,310,266,116,1922,83,198,137,500,265,209,204,237,128,1957,3204,7419,6835,15146,8613,7191,6337,4844,2104,61687
21002,0,0,0,5,0,0,0,0,0,9,0,0,0,0,11,8,0,0,0,16,0,9,9,29,15,3,3,0,0,62,0,0,0,8,3,0,11,3,0,34,0,0,0,0,0,0,0,0,0,6,0,0,4,21,24,38,36,23,3,158,0,8,5,8,10,9,3,0,0,37,0,0,6,30,25,20,8,0,0,98,0,4,0,10,6,11,13,3,0,42,0,0,3,3,0,0,0,0,0,12,0,7,4,18,8,5,3,0,0,46,0,0,0,5,9,0,0,0,0,14,0,11,14,30,14,32,10,8,3,124,0,0,0,19,8,0,0,0,0,23,0,3,0,5,7,8,10,4,3,46,0,0,0,4,3,8,4,0,0,13,6,11,15,82,79,77,66,52,12,391,44,174,164,328,260,257,213,114,35,1591,1965,4908,3691,7407,4939,4451,3491,1700,418,32969
21003,41,248,296,1451,167,60,18,0,0,2277,0,0,0,11,4,6,0,0,0,27,3,32,62,406,115,110,66,25,6,824,0,0,0,51,19,33,43,35,47,238,0,0,3,4,13,8,5,0,0,35,0,0,3,61,16,28,18,21,13,169,5,17,10,76,14,15,9,0,0,141,0,9,14,92,25,12,8,6,0,166,4,39,50,321,102,125,38,26,6,706,0,0,3,44,3,8,0,0,0,57,4,16,18,118,31,12,5,0,0,207,3,29,26,363,348,312,116,72,13,1279,8,34,21,119,29,13,5,3,5,240,0,25,30,246,141,126,84,14,5,659,0,0,0,9,3,4,0,5,0,34,0,0,4,41,3,0,0,0,0,52,33,191,180,1266,356,311,246,223,134,2933,244,483,466,1479,486,328,264,279,260,4291,5570,9171,9106,28079,9447,7441,4939,3977,2805,80537
21004,0,7,4,36,9,11,4,0,0,66,0,0,0,4,14,8,4,0,0,34,0,29,48,190,88,62,45,12,0,479,0,0,0,16,13,8,13,9,6,71,0,0,8,14,8,3,5,0,0,32,0,0,5,44,30,44,62,54,12,245,0,3,13,13,8,19,8,0,3,69,0,12,23,36,43,22,20,5,0,166,0,8,19,60,40,25,8,10,0,168,0,0,0,11,0,4,6,0,0,24,4,5,12,48,21,8,0,0,0,103,0,0,0,7,6,15,6,0,3,37,4,20,6,36,18,15,13,5,0,116,0,5,8,51,15,8,0,0,0,91,0,0,0,9,3,8,6,6,0,36,0,0,4,11,5,3,3,0,0,33,0,42,30,215,115,122,125,103,27,789,76,238,190,558,246,210,175,113,47,1863,2881,5794,5343,13078,5955,5513,3979,1834,689,45064
21005,59,452,471,2356,354,96,46,8,0,3840,0,4,11,24,12,4,4,0,0,58,19,123,294,1271,540,497,274,57,15,3090,0,0,0,53,37,60,77,29,8,274,6,69,128,317,275,223,104,20,0,1148,0,0,10,33,23,71,93,56,21,305,6,48,64,133,67,67,22,8,0,398,0,12,20,85,40,31,31,12,4,233,11,178,365,1493,703,603,246,103,40,3739,0,0,9,54,8,6,3,0,0,84,6,35,41,298,67,40,6,0,0,500,20,152,250,1783,1905,1791,876,470,70,7311,9,60,47,94,22,22,11,9,0,272,4,31,57,461,334,341,151,47,21,1458,0,0,0,14,4,3,3,0,0,26,0,9,28,96,50,12,3,0,0,188,98,1081,1250,3871,1850,1662,1098,545,174,11627,745,1609,1312,3655,1248,982,643,408,133,10726,16474,30727,26949,66380,23282,19715,12596,6151,1797,204071
21101,4,22,30,188,32,32,22,3,0,334,0,0,0,24,32,17,3,0,0,70,8,71,135,579,304,217,167,52,11,1534,0,8,4,87,61,106,142,31,51,494,0,3,4,19,11,7,12,0,0,59,0,5,15,65,64,146,194,121,45,646,3,89,190,277,180,155,130,27,16,1061,4,38,83,280,215,167,174,72,16,1058,7,112,304,1285,638,685,528,186,48,3788,4,23,7,178,39,40,35,6,0,340,4,29,43,220,86,36,10,4,0,439,0,0,0,23,30,31,24,12,3,130,6,50,49,152,52,62,35,12,9,423,5,29,54,319,348,353,195,43,16,1357,0,3,3,17,14,32,34,25,21,154,0,0,10,52,21,15,14,3,0,116,17,112,232,945,577,696,618,533,316,4061,209,483,474,1287,539,530,492,457,241,4707,8431,18688,18985,42506,21558,20534,16008,8903,3539,159148
21102,0,7,5,29,7,0,3,0,0,55,0,0,0,4,3,0,0,0,0,16,0,11,5,30,11,8,17,0,0,77,0,0,0,6,3,3,15,9,4,39,0,0,0,0,0,0,0,0,0,0,0,0,5,9,16,30,24,21,0,101,0,16,16,28,24,25,17,11,3,133,0,12,40,57,70,53,30,10,5,274,0,4,3,25,36,19,17,13,8,119,0,0,3,35,19,8,6,0,0,67,0,4,7,17,8,0,0,0,0,37,0,0,0,4,4,0,3,0,0,18,5,18,29,13,17,16,12,0,0,103,0,4,0,27,29,33,9,0,9,115,0,0,0,3,0,3,5,7,0,13,0,0,0,8,7,9,0,0,0,26,0,21,31,91,86,114,93,73,30,545,24,76,79,126,114,82,91,100,82,771,1002,3420,3821,4688,4272,3820,2877,1735,749,26386
21103,0,10,18,99,15,14,10,4,0,163,0,0,0,18,20,18,11,0,0,70,4,23,35,293,128,110,49,17,4,671,0,0,0,29,32,50,61,24,17,217,0,0,0,8,4,0,0,0,0,12,0,9,18,51,82,113,142,114,61,586,4,38,37,114,56,50,37,6,6,344,5,34,60,239,160,132,93,48,11,797,0,23,27,384,85,104,93,31,14,765,0,7,13,119,46,19,8,3,0,221,4,51,66,175,64,26,10,3,0,403,0,0,3,12,12,12,5,0,0,51,9,23,52,131,67,59,49,9,3,399,6,12,29,170,106,80,82,20,9,510,0,0,5,17,15,28,28,14,12,112,0,0,0,36,19,23,7,0,0,84,17,83,137,637,341,298,308,252,106,2176,140,333,295,967,412,380,323,293,185,3315,6828,14092,12869,31779,15307,13555,10729,6543,2874,114579
21104,0,19,41,209,23,12,11,3,0,318,0,0,0,4,19,6,0,0,0,34,0,28,30,228,74,73,47,11,4,487,0,3,0,22,23,28,55,18,17,163,0,0,0,0,0,0,0,0,0,0,0,0,4,21,26,45,56,56,18,225,7,64,68,126,75,50,46,19,11,461,3,13,40,101,75,51,23,22,6,331,0,24,75,365,125,100,112,60,23,886,0,19,18,191,43,19,31,4,0,322,0,16,18,127,25,17,10,0,0,218,0,8,0,21,14,15,10,3,0,66,3,33,39,54,35,21,15,4,0,203,0,27,28,238,220,218,174,64,20,985,0,0,0,5,12,7,6,0,0,39,0,3,7,21,12,12,4,3,0,56,7,76,113,357,222,220,254,195,106,1547,67,150,162,469,201,187,210,203,167,1813,3295,7638,7206,16663,8593,6971,6188,4398,1983,62935
21105,0,4,3,38,7,4,3,5,0,53,0,8,0,19,39,21,6,3,0,94,0,30,44,230,112,86,52,11,6,576,0,0,7,59,38,51,83,30,13,279,0,0,0,4,5,9,5,0,0,18,0,12,20,88,94,207,219,154,49,841,5,22,25,46,28,27,21,3,0,169,0,17,71,244,232,125,109,48,9,853,0,10,11,169,72,66,54,28,10,419,0,0,0,33,8,7,3,0,0,58,5,21,75,172,43,22,4,0,0,336,0,0,0,9,16,3,0,4,0,39,4,43,43,164,106,71,79,34,0,550,0,10,14,82,33,17,4,5,0,166,0,0,4,12,27,54,30,20,10,148,0,3,11,34,29,30,12,0,0,120,14,71,100,526,383,411,364,313,95,2281,232,591,600,1349,846,807,678,444,191,5740,9269,19636,18020,39380,21344,20163,16273,8503,2672,155256
21201,7,84,67,429,49,28,17,3,0,700,0,0,0,14,12,8,6,0,0,42,6,71,180,472,238,107,37,9,0,1127,0,0,0,40,31,28,38,11,5,156,0,4,15,29,33,15,8,5,0,119,0,13,14,84,83,138,164,91,30,616,0,10,30,52,30,20,11,0,0,156,6,35,70,198,139,81,46,22,5,603,7,132,161,1305,317,168,135,41,6,2279,0,12,8,116,6,0,7,0,0,148,4,12,16,129,43,14,7,0,0,218,0,5,0,15,14,16,8,5,0,61,3,17,35,81,55,35,22,12,0,249,0,8,21,86,30,22,10,3,3,187,0,0,0,29,17,31,21,10,0,116,0,3,16,94,41,17,10,0,0,191,18,134,297,1083,497,429,307,206,57,3036,332,828,675,1683,735,591,496,348,172,5860,9104,17690,14377,36131,14493,11675,8722,4646,1493,118342
21202,31,228,280,740,171,106,44,16,5,1615,0,0,0,11,9,8,5,0,0,29,18,76,154,625,271,283,147,45,16,1638,0,3,15,143,107,244,229,78,50,853,3,19,47,101,84,68,29,16,5,365,0,17,14,49,81,174,179,129,66,710,4,75,56,110,61,72,50,8,0,434,3,40,82,254,237,189,124,67,19,1024,15,228,416,2333,992,874,558,220,64,5708,0,10,15,137,12,12,13,0,0,208,3,9,22,170,50,20,10,4,0,297,0,3,5,52,108,112,57,32,9,380,0,56,66,82,47,33,20,11,3,315,5,25,48,349,186,201,102,22,15,943,0,0,0,16,16,16,19,15,10,90,0,5,18,46,33,21,8,0,0,134,33,228,447,1775,1314,1435,1056,531,220,7031,389,821,793,1915,763,634,503,358,165,6323,8231,18604,18085,37751,18323,16492,11354,6024,2428,137287
21203,39,506,576,1268,192,114,46,13,0,2754,0,0,0,12,13,6,0,0,0,40,24,340,719,2256,1083,635,222,56,14,5346,0,3,17,119,78,91,104,36,8,454,5,83,194,402,285,288,87,21,7,1379,0,12,31,90,118,213,159,117,31,778,0,82,82,143,95,83,37,8,3,525,0,62,132,363,284,165,103,58,13,1178,28,470,893,4412,1701,1001,563,197,57,9321,0,10,6,111,18,12,7,0,0,155,7,42,54,398,104,46,14,9,0,661,0,10,16,136,140,107,50,19,5,481,14,68,74,120,54,37,25,5,0,392,7,31,69,556,274,170,82,11,12,1215,0,3,8,28,24,36,24,17,10,143,3,36,96,303,112,32,13,0,0,595,36,389,911,2981,1552,1304,788,403,118,8468,751,1571,1225,3241,1034,840,590,297,129,9678,19607,36606,29386,75939,26931,19713,12305,5685,1779,227950
