SA2_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,5,0,0,3,7,0,0,0,0,0,0,0,0,37,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
205051101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,8,13,17,0,6,4,0,7,0,0,0,0,0,0,0,0,53,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,0,4,7,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
205051102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,6,5,0,0,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,17,10,0,0,0,0,4,0,0,38,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,20,17,17,5,5,6,0,0,0,0,3,0,0,0,0,0,56,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,4,57,37,5,7,14,22,3,0,0,151,0,0,0,0,0,0,5,0,0,3,0,0,4,0,0,13,0,0,0,0,0,0,0,0
205051104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,3,5,6,0,0,0,0,0,0,0,0,0,0,36,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,15,0,0,0,0,4,8,7,21,6,7,0,6,0,0,0,66,0,0,0,4,6,18,31,22,10,13,7,9,0,0,0,137,0,0,13,5,0,0,3,4,0,0,0,3,0,0,0,19,0,0,3,4,0,8,0,3,0,0,0,0,5,0,0,24,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,0,3,0,0,4,14,14,6,6,9,5,11,0,0,0,70,0,20,106,26,7,5,0,6,0,0,0,0,0,0,0,174,0,0,0,4,5,10,5,9,0,0,0,0,0,0,0,45,0,0,4,0,4,12,26,16,4,14,26,18,5,0,0,130,0,0,0,0,0,7,17,7,0,4,0,0,7,0,0,50,0,0,0,0,3,4,6,18
206011107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,7,7,5,0,0,0,35,0,0,4,5,4,9,8,6,3,0,0,3,3,0,0,41,0,0,0,3,30,26,55,28,7,12,17,12,0,0,0,189,0,0,13,5,0,3,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,0,5,4,0,0,0,0,0,0,0,24,0,0,0,0,7,6,0,5,0,0,0,0,0,0,0,16,3,7,0,4,3,6,9,10,0,0,5,6,0,0,0,56,0,62,173,33,16,5,4,7,0,6,0,3,3,0,10,323,0,0,0,0,10,12,11,0,5,0,0,0,0,0,0,43,0,0,3,0,12,10,61,52,15,31,38,34,6,0,3,261,0,0,0,0,0,11,3,6,10,16,8,16,5,0,0,69,0,0,0,0,9,4,4,7
206011109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,7,4,0,0,4,0,0,0,0,21,0,0,0,3,15,16,28,10,3,0,0,3,0,0,0,86,0,3,4,0,0,3,0,0,0,0,0,0,0,0,3,12,0,11,9,4,0,6,0,0,0,0,0,0,0,0,0,32,0,0,0,5,8,3,4,0,0,0,0,0,0,0,0,10,4,5,5,0,3,5,5,0,0,0,0,0,0,0,0,35,0,55,155,32,11,0,0,13,3,0,0,0,0,0,4,277,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,8,0,0,8,3,10,3,28,14,0,7,13,13,3,5,0,113,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,16,0,0,0,0,7,0,7,4
206011495,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,6,6,5,0,0,0,0,0,0,0,22,0,0,0,5,4,7,9,6,0,0,9,7,0,0,0,54,0,0,0,0,19,30,38,20,4,13,7,6,6,0,0,139,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,3,7,3,0,3,0,0,4,0,0,0,25,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,8,17,6,6,3,0,6,4,0,0,59,0,59,286,54,7,4,0,0,4,3,0,0,0,0,5,419,0,0,0,4,0,5,4,9,0,0,3,5,0,0,0,34,0,0,0,4,8,7,26,19,18,10,17,17,5,0,0,135,0,0,0,0,0,6,16,9,4,8,0,13,22,0,0,78,0,0,0,0,0,6,0,11
206011496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,9,16,15,3,0,0,5,5,0,0,67,0,0,0,9,18,22,39,39,8,11,13,7,0,0,0,175,0,3,5,0,7,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,10,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,12,0,10,0,0,3,6,22,9,0,5,5,9,0,0,0,75,0,43,117,30,0,3,0,6,0,0,3,0,0,0,0,204,0,0,0,3,15,14,7,3,3,0,0,0,0,0,0,37,0,0,3,4,12,15,22,15,7,15,12,16,3,4,0,124,0,0,0,0,0,13,17,6,5,0,5,0,7,0,0,52,0,0,0,0,4,6,9,3
206011497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,0,3,6,0,0,3,0,35,0,0,0,5,4,3,10,10,0,0,3,0,0,0,0,33,0,0,0,3,38,51,59,28,11,4,6,7,0,0,6,208,0,3,13,11,0,6,0,0,0,0,0,0,0,0,0,29,0,0,7,0,10,0,0,13,4,0,0,0,0,0,0,32,0,0,0,0,5,8,4,0,0,0,0,0,0,0,0,15,7,4,0,0,3,3,7,8,0,0,3,0,0,0,0,43,0,41,158,36,11,3,0,5,0,0,0,0,0,0,11,273,0,0,0,5,6,9,5,0,0,0,0,0,0,0,0,27,0,0,3,8,10,8,35,29,4,9,12,17,3,0,0,148,0,0,0,0,7,11,18,5,9,0,0,9,0,0,0,53,0,0,0,0,0,4,10,10
206011498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,10,0,0,0,7,4,3,10,8,0,5,0,3,0,0,0,36,0,0,0,0,10,18,39,23,0,6,5,6,0,0,0,119,3,4,20,8,3,3,0,0,0,0,0,0,0,0,0,40,0,8,6,0,9,4,0,0,4,0,0,0,0,0,0,34,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,9,8,6,0,5,9,4,17,8,0,0,3,0,0,0,0,61,0,56,249,66,11,4,0,7,0,0,0,0,0,0,19,413,0,0,0,3,11,3,8,0,0,6,0,0,0,0,0,28,0,0,7,5,5,16,36,21,11,5,11,13,0,5,3,129,0,0,0,0,0,5,3,0,6,0,8,6,0,0,0,33,0,0,0,0,6,0,3,5
206021110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,4,10,3,4,0,0,3,0,0,0,0,38,0,0,0,0,26,24,30,17,3,4,0,3,0,0,0,106,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,4,0,4,7,4,7,0,0,0,3,0,0,40,0,42,149,35,4,3,5,6,0,0,0,0,0,0,0,242,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,20,5,0,0,12,3,3,24,17,8,4,9,6,0,0,4,80,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,4
206021112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,14,0,0,5,0,11,8,15,8,3,0,4,0,0,0,0,69,0,0,0,6,31,40,34,23,11,0,3,5,4,0,6,159,0,0,17,6,0,4,3,0,0,0,0,0,0,0,0,36,0,10,9,0,5,0,3,0,0,0,0,0,0,0,5,28,0,0,0,0,9,4,10,0,0,0,0,0,0,0,0,28,4,5,3,11,4,10,8,7,0,0,3,3,0,0,0,62,3,93,406,104,20,6,4,17,0,0,0,0,0,0,134,797,0,0,0,0,14,8,4,3,0,0,3,0,0,0,0,42,0,0,7,4,6,15,55,36,10,20,26,22,5,3,0,222,0,0,0,3,5,0,8,3,3,0,0,0,0,0,0,31,0,0,0,0,4,0,18,9
206021499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,4,4,16,9,4,0,3,0,0,0,4,60,0,0,0,0,12,30,36,13,3,4,0,3,0,0,0,113,0,3,12,5,3,0,3,0,0,0,0,0,0,0,0,33,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,8,0,0,4,8,11,11,15,11,9,0,3,0,0,0,0,71,3,87,399,62,19,4,0,6,0,0,0,0,0,0,23,603,0,0,0,4,3,8,3,3,0,0,0,5,0,0,0,23,0,0,4,11,11,9,24,8,3,5,0,5,3,0,0,94,0,0,0,0,0,8,3,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,6,8
206021500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,7,0,0,6,0,0,3,0,42,0,0,0,0,11,9,18,10,3,5,4,10,0,0,4,78,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,7,4,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,0,4,9,15,4,0,0,3,0,4,0,0,53,3,56,169,37,6,0,0,0,0,0,0,4,0,0,0,285,0,0,0,0,3,0,10,3,0,0,0,0,0,0,0,21,0,0,0,3,11,8,13,10,0,4,8,10,0,0,3,71,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10
206031113,0,0,0,0,3,4,0,3,0,0,0,0,5,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,6,0,5,0,5,10,0,0,3,0,0,0,0,40,0,6,0,3,36,35,56,32,6,4,12,10,8,0,28,238,0,0,14,7,0,5,0,0,0,0,0,0,0,0,0,25,0,5,6,0,3,5,6,8,0,0,0,0,0,0,5,38,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,8,5,4,6,5,3,7,6,0,0,0,0,0,0,0,56,0,24,101,11,0,0,4,0,0,0,0,0,0,0,3,148,0,0,0,9,13,14,9,0,3,0,4,0,0,0,0,53,0,0,5,9,5,14,44,38,13,12,22,18,3,0,3,196,0,0,0,4,3,5,7,4,3,0,0,3,0,0,0,39,0,0,0,0,0,5,12,10
206031115,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,5,5,0,0,3,0,0,0,22,0,0,0,0,0,4,5,12,0,0,3,0,3,0,0,37,0,5,0,3,39,37,46,39,6,9,7,0,0,0,3,196,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,5,0,0,0,0,3,4,0,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,5,3,4,0,0,3,0,0,0,0,0,26,0,4,18,7,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,6,13,8,0,12,0,0,0,0,0,0,0,47,0,0,0,5,4,11,29,47,14,24,51,44,11,0,3,252,0,0,0,0,4,17,11,12,0,5,0,5,0,0,4,53,0,0,0,0,0,0,0,20
206031116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,9,3,5,0,4,0,0,0,6,0,42,0,0,0,4,27,28,49,57,17,15,3,11,4,0,8,223,0,3,20,3,0,3,0,0,0,0,0,0,0,0,0,42,0,6,6,9,5,0,3,4,0,0,0,0,0,0,0,35,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,14,6,8,4,0,3,4,11,4,0,6,0,0,0,0,6,52,0,50,84,14,6,0,0,5,0,0,0,0,0,0,4,171,0,0,0,3,11,17,12,6,0,0,4,3,0,0,0,62,0,3,9,14,23,26,57,63,27,37,59,62,23,4,3,409,0,0,0,0,0,8,12,3,0,0,3,4,4,0,0,32,0,0,0,0,7,3,10,8
206031501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,5,0,0,0,18,0,0,0,3,0,0,5,13,0,0,0,0,0,0,0,29,0,0,3,0,29,37,74,42,9,3,3,3,0,0,3,202,0,5,34,11,0,6,0,0,0,0,0,0,0,0,0,47,0,8,11,0,12,4,3,6,8,0,0,0,0,0,0,48,0,0,0,4,8,3,0,0,0,0,0,0,0,0,0,22,14,14,8,4,10,0,9,0,0,0,0,0,4,0,0,51,0,26,60,8,4,0,0,8,0,0,0,0,0,0,0,117,0,0,4,10,16,10,16,5,6,0,0,0,0,0,0,62,0,0,41,15,20,27,92,66,34,34,58,55,5,13,9,474,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,15,0,0,0,3,0,3,6,19
206031502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,6,6,8,5,0,0,0,0,0,0,0,29,0,4,0,0,19,26,47,32,7,9,4,3,8,3,3,164,0,6,13,6,0,6,0,8,0,0,0,0,0,0,0,35,0,12,4,6,3,0,3,5,0,0,0,0,0,0,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,7,6,4,3,6,0,7,0,0,0,0,0,0,0,0,42,0,23,49,7,3,0,3,0,0,0,0,0,0,0,0,100,0,7,0,0,10,13,7,6,0,0,6,0,0,0,0,48,0,0,14,11,14,17,65,63,47,38,43,47,16,0,4,386,0,5,0,0,0,3,6,6,0,5,0,0,0,0,0,22,0,0,0,0,0,0,12,23
206041117,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,10,12,3,6,6,10,4,0,0,55,0,0,0,0,0,4,11,8,4,0,12,12,15,0,0,61,0,0,6,0,30,69,210,422,220,313,323,459,204,28,38,2320,0,5,4,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,7,3,10,8,0,6,0,0,0,0,0,0,0,38,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,10,8,6,6,0,3,8,4,6,5,0,5,5,0,0,0,57,0,9,5,0,3,3,4,3,0,0,0,0,0,0,4,30,0,0,0,3,14,27,30,45,8,23,8,25,23,11,5,215,0,0,4,3,3,17,55,91,41,68,120,242,146,17,14,823,0,0,0,0,3,6,45,54,22,45,41,70,31,4,3,329,0,0,0,0,0,0,6,23
206041118,0,0,0,0,6,6,3,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,9,0,9,4,4,0,0,0,35,0,0,0,0,0,4,11,7,0,0,6,11,3,0,0,50,0,5,0,5,34,87,441,551,208,227,166,184,51,15,23,2006,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,3,3,0,0,7,4,4,0,0,0,0,4,0,0,27,0,0,0,0,5,9,7,3,0,0,4,0,0,0,0,20,4,7,6,8,0,0,10,7,0,6,9,11,0,6,0,67,0,4,7,3,0,5,0,12,0,0,0,0,0,0,0,36,0,0,0,0,31,23,42,49,14,6,8,21,10,0,3,224,0,0,0,0,11,33,159,359,196,319,423,477,165,74,23,2243,0,0,0,4,3,17,42,34,11,11,17,11,10,0,3,157,0,0,0,0,3,3,19,56
206041119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,5,0,0,0,0,16,0,0,3,0,7,18,24,18,9,5,3,9,0,0,0,97,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,13,0,6,0,0,0,0,6,7,0,0,5,0,0,0,0,24,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4,8,5,10,8,0,0,0,0,0,0,0,34,0,0,6,8,6,0,5,7,0,0,4,0,0,0,0,32,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,3,8
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,12,0,0,0,0,4,3,5,13,3,3,0,3,0,0,0,41,0,0,0,8,44,81,97,42,0,11,17,0,0,0,3,296,0,0,6,0,0,3,4,0,0,0,0,0,0,0,0,16,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,16,3,3,4,0,3,9,10,8,3,0,0,4,0,3,0,57,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,4,8,23,11,11,12,0,3,0,4,0,0,0,68,0,0,3,5,10,18,48,24,15,16,10,15,4,3,5,171,0,0,0,0,6,15,17,3,0,0,0,7,0,0,0,45,0,0,0,0,0,0,5,7
206041124,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,4,0,0,4,0,0,0,0,15,0,0,0,0,3,6,7,3,3,0,0,5,6,4,0,34,0,0,4,0,30,41,68,53,33,31,33,34,17,3,5,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,4,0,4,0,3,0,0,0,29,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,10,8,11,14,4,4,5,4,11,4,4,85,0,0,6,0,5,6,50,24,18,8,24,30,21,5,3,204,0,0,0,0,4,4,11,8,3,5,5,16,3,0,0,58,0,0,0,0,0,0,3,15
