SA2_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
206031115,0,0,0,0,0,3,0,3,0,9,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,13,13,0,0,0,0,0,23,0,0,0,0,0,0,4,0,0,3,0,3,12,42,7,6,0,0,0,75,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,9,37,6,3,0,0,0,57,0,0,0,6,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,6,0,5,0,0,18,0,0,5,10,3,0,0,0,0,16,0,0,0,6,0,0,0,0,0,8,0,0,0,14,0,0,5,0,4,18,0,0,0,10,0,0,0,0,0,15,0,0,3,12,0,0,0,0,0,19,0,0,0,3,6,8,14,3,0,28,4,5,3,11,4,3,0,0,0,28
206031116,0,0,0,0,3,3,14,12,3,38,0,0,0,6,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,4,0,0,23,28,0,0,0,0,0,54,0,0,0,3,0,0,4,3,0,6,0,6,7,64,29,25,6,3,0,144,0,0,0,3,7,3,4,3,0,21,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,5,0,55,12,7,8,0,0,79,0,0,0,5,6,4,4,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,7,7,0,0,26,0,0,3,20,4,0,0,0,0,29,0,0,0,13,5,0,6,0,0,18,0,0,0,22,0,0,0,3,0,34,0,0,0,15,0,0,0,0,0,20,0,0,3,26,5,0,0,0,0,41,0,0,0,14,4,6,5,4,0,34,5,5,4,33,0,5,0,0,0,55
206031501,0,0,0,0,4,5,10,6,4,28,0,0,0,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,10,20,0,0,0,0,0,29,0,0,0,3,3,0,3,3,0,11,0,7,9,30,21,13,5,0,0,84,0,0,0,0,3,0,3,0,0,13,0,0,0,8,5,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,28,6,9,3,0,0,50,0,0,0,9,6,3,4,6,3,23,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,9,0,3,0,22,0,0,3,12,0,3,0,0,0,17,0,0,0,7,6,3,3,0,0,22,0,3,0,22,9,6,8,4,0,60,0,0,0,7,0,3,0,0,0,12,0,0,0,23,11,4,0,0,0,39,0,5,0,13,5,11,4,0,0,39,3,6,5,7,3,0,6,0,0,25
206031502,0,0,0,0,0,0,3,5,0,20,0,0,0,4,0,3,0,0,0,12,0,0,0,5,0,0,0,0,0,3,0,0,37,68,0,0,0,0,0,107,0,0,0,4,0,0,3,0,0,10,0,4,12,46,17,17,13,0,0,95,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,29,7,6,5,0,0,42,0,0,0,5,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,8,0,14,0,0,0,4,4,0,0,0,0,12,0,0,0,9,0,0,0,0,0,9,0,0,0,20,8,7,0,3,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,16,4,0,0,0,0,22,0,0,0,4,4,0,0,0,0,21,6,3,5,9,4,4,0,0,0,23
206041117,0,0,0,0,0,0,0,0,0,5,0,0,7,5,0,0,0,0,0,18,0,0,17,10,5,0,0,0,0,30,0,0,29,16,0,0,0,0,0,42,0,0,0,3,0,0,6,5,0,15,0,3,36,76,14,8,0,0,0,132,0,0,0,4,3,0,0,0,0,10,0,0,10,6,0,0,0,0,0,21,0,0,3,3,0,0,0,0,0,6,0,0,20,69,7,4,0,0,0,97,0,0,0,4,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,11,11,0,0,0,0,0,22,0,3,35,52,5,5,0,0,0,98,0,0,14,17,3,3,3,0,0,44,0,0,24,36,0,0,5,0,0,65,0,0,23,36,7,6,0,0,0,74,0,0,11,71,9,3,0,0,0,90,0,0,0,9,12,0,8,0,6,24,0,3,21,49,4,3,5,0,0,83
206041118,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,20,0,0,3,11,0,0,0,0,0,18,0,0,5,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,4,4,12,77,24,25,6,4,0,154,0,0,0,0,0,0,0,0,0,7,0,0,3,14,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,3,11,112,9,12,7,0,0,159,0,0,3,12,3,6,0,0,0,26,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,6,30,11,0,3,0,0,59,0,0,7,22,6,6,0,0,0,37,0,0,4,17,3,4,4,3,0,35,0,0,0,53,3,3,4,0,0,63,0,0,11,107,8,0,0,0,0,131,0,0,0,13,4,4,0,0,0,27,0,12,0,25,4,3,4,0,0,51
206041119,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,38,9,8,12,4,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,17,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,8,4,0,0,0,0,12,0,0,0,6,0,6,0,0,0,17,0,0,0,3,4,3,0,0,0,10,0,0,0,3,4,0,0,0,0,5,0,0,4,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,22,4,3,3,0,0,42
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,0,5,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,4,0,9,88,25,6,5,3,0,136,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,22,3,4,3,0,4,42,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,17,0,0,3,21,3,6,0,0,0,32,0,0,3,16,9,0,0,5,0,30,0,0,0,16,0,0,0,0,0,14,0,0,0,18,0,0,3,0,0,21,0,0,0,28,6,0,0,0,0,31,0,0,0,0,0,0,6,0,0,3,0,0,6,27,6,0,6,0,0,45
206041124,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,26,10,0,6,5,0,88,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,3,6,0,0,31,0,0,0,4,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,3,0,0,18,0,0,23,16,4,3,0,0,0,47,0,0,8,4,0,0,0,0,0,19,0,0,5,12,0,6,3,0,0,29,0,0,9,15,5,0,0,0,0,18,0,0,7,6,0,0,0,0,0,13,0,0,0,4,3,4,0,0,0,7,0,0,28,22,4,0,0,0,0,56
206041125,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,7,36,14,10,14,3,0,81,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,26,9,0,0,0,0,39,0,0,0,0,6,0,5,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,15,0,0,0,10,3,3,0,0,0,15,0,0,0,8,0,4,3,0,0,20,0,0,0,9,0,0,0,0,0,11,0,0,0,18,3,0,0,0,0,15,0,0,0,18,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,4,0,4,8,24,3,9,8,5,0,56
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,10,8,0,0,0,0,0,19,0,0,33,21,0,0,0,0,0,52,0,0,0,5,0,0,0,5,0,9,0,0,13,31,12,8,8,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,101,4,8,4,0,0,127,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,10,34,6,6,0,0,0,48,0,0,4,0,0,0,0,0,0,7,0,0,0,25,4,0,0,0,0,30,0,0,19,62,5,7,5,0,0,90,0,0,14,113,9,0,3,0,0,137,0,0,0,3,0,0,0,0,0,9,0,0,10,20,5,0,4,0,0,41
206041504,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,22,0,0,34,24,3,0,0,0,0,61,0,0,53,23,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,44,57,3,6,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,8,46,111,8,3,0,0,0,166,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,39,67,8,3,0,0,0,118,0,0,10,3,6,0,0,0,0,21,0,0,19,26,0,0,0,0,0,45,0,0,28,138,8,0,0,0,0,171,0,0,51,267,7,0,0,0,0,322,0,0,0,5,0,0,0,0,0,5,0,0,19,23,3,4,0,3,0,44
206041505,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,25,0,0,9,36,0,0,0,0,0,49,0,0,27,32,0,0,0,0,0,58,0,0,3,3,0,0,0,0,0,9,0,0,43,60,10,6,0,0,0,124,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,48,185,17,9,3,0,0,266,0,0,4,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,24,53,9,3,0,0,0,90,0,0,3,13,5,0,0,0,0,24,0,0,19,38,0,0,0,0,0,62,0,0,15,111,7,4,0,0,0,131,0,0,36,379,7,3,0,0,0,432,0,0,0,6,0,0,0,0,0,6,0,0,15,31,3,0,3,0,0,52
206041506,0,0,0,0,0,0,3,0,0,6,0,0,3,6,0,0,0,0,0,8,0,0,9,8,3,0,0,0,0,19,0,0,11,12,0,0,0,0,0,18,0,0,0,8,0,0,3,0,0,11,3,3,26,90,12,18,3,4,0,169,0,0,0,3,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,13,0,0,0,3,3,0,0,0,0,4,0,6,6,59,12,9,4,0,0,102,0,0,0,5,5,0,0,0,0,15,0,0,0,0,4,0,0,0,0,5,0,0,0,4,4,4,0,0,0,16,0,0,10,31,5,4,3,0,0,55,0,0,5,18,6,0,0,0,0,26,0,6,7,19,7,3,0,0,0,36,0,0,6,52,6,0,0,0,0,72,0,4,4,35,6,4,0,0,0,53,0,0,0,13,4,9,0,0,0,33,0,9,14,47,6,3,8,0,0,87
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,0,0,0,0,4,0,0,4,0,0,0,8,0,0,0,0,0,6,0,0,4,4,0,0,0,0,0,9,0,0,7,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,11,45,6,6,5,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,44,4,6,0,0,0,58,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,3,25,6,6,0,0,0,35,0,0,0,10,3,0,3,0,0,19,0,0,6,15,8,0,0,0,0,36,0,0,3,15,0,3,0,0,0,18,0,0,6,45,9,6,0,0,0,59,0,0,0,3,0,0,0,0,0,7,0,0,0,6,3,0,3,0,0,13
206041509,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,4,0,0,0,27,0,0,5,0,4,0,4,0,0,8,0,0,6,21,0,0,0,0,0,27,0,0,0,11,0,0,0,0,0,9,0,7,41,118,22,16,0,0,0,206,0,0,4,6,0,0,0,0,0,10,0,0,5,15,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20,118,12,12,0,0,0,170,0,0,0,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,3,0,0,22,0,5,17,63,14,4,0,0,0,101,0,0,4,25,0,0,0,0,0,37,0,0,6,33,0,5,3,0,0,53,0,0,0,61,5,3,4,0,0,73,0,0,3,87,9,4,0,0,0,101,0,0,3,19,0,3,4,0,0,25,5,0,8,33,3,4,0,0,0,63
206041510,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,16,32,12,9,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,39,4,5,5,0,0,54,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,30,4,0,0,0,0,40,0,0,0,6,0,0,0,0,0,3,0,0,5,10,0,0,0,0,0,21,0,0,10,43,0,0,0,0,0,48,0,0,0,45,4,4,0,0,0,55,0,0,0,7,0,0,0,0,0,10,0,0,6,12,4,5,0,0,0,30
206051128,0,0,0,0,0,0,4,4,0,12,0,0,0,3,0,3,3,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,3,6,8,3,4,4,7,0,31,0,9,9,65,41,29,14,9,0,178,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,12,0,0,9,30,9,3,3,0,0,55,0,0,0,9,6,7,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,11,7,5,3,56,0,0,7,17,8,4,3,0,0,39,0,0,0,23,9,0,3,0,0,52,0,0,0,14,4,6,0,0,0,25,0,0,0,21,0,0,5,0,0,26,0,0,0,23,7,0,0,0,0,35,0,0,0,6,0,0,0,0,0,5,0,13,8,33,11,15,13,0,0,90
206051129,0,0,0,0,0,0,0,3,5,9,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,4,0,22,0,0,4,92,36,25,18,4,0,176,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,4,21,0,0,0,3,0,29,0,0,0,16,7,3,14,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,4,28,8,0,3,5,0,56,0,0,0,10,4,0,3,0,0,20,0,0,3,29,16,0,6,0,0,61,0,0,0,6,0,4,0,0,0,14,0,0,0,3,0,0,0,0,0,11,0,0,0,13,4,3,5,0,0,27,0,0,0,5,0,3,0,0,0,16,0,8,6,62,11,10,5,0,0,105
206051130,0,0,0,0,0,0,3,10,0,17,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9,3,5,0,0,20,0,3,7,72,66,31,21,9,0,214,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,9,0,0,0,31,3,4,5,0,0,46,0,0,0,20,8,13,13,8,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,13,12,4,5,57,0,0,3,15,6,3,0,0,0,28,0,0,0,27,7,12,9,0,0,61,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,9,0,0,3,14,6,3,0,0,0,28,0,0,0,9,4,3,6,0,0,28,0,0,3,39,28,20,12,3,0,103
206051134,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,20,33,0,0,0,0,0,43,0,4,0,11,0,3,0,3,0,19,0,0,14,122,27,17,7,3,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,59,7,6,6,0,0,80,0,0,0,9,9,10,18,3,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,8,3,0,0,40,0,0,3,12,0,0,0,0,0,28,0,0,5,37,14,8,6,0,0,69,0,0,0,9,7,0,5,0,0,24,0,0,0,18,0,5,0,0,0,20,0,0,3,41,3,0,0,0,0,51,0,0,0,3,0,0,0,0,0,8,3,8,11,65,20,7,0,0,0,121
206051511,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,8,0,0,0,12,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
206051512,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,5,5,6,3,0,21,0,0,11,66,26,26,10,8,0,139,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,0,0,0,0,13,0,0,3,44,3,6,0,0,0,54,0,0,0,5,0,3,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,4,3,0,23,0,0,4,24,5,7,3,0,0,38,0,0,0,15,7,4,4,0,0,36,0,0,0,3,0,5,0,0,0,9,0,0,4,21,0,0,0,0,0,25,0,0,7,25,5,3,0,0,0,44,0,0,0,0,4,0,0,0,0,11,0,5,4,27,15,11,9,3,0,74
206051513,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,13,0,0,0,6,3,0,0,0,0,14,0,0,10,136,25,19,16,6,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,7,0,6,8,35,10,8,4,4,0,63,0,0,0,7,5,13,14,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,0,38,0,0,4,15,6,3,3,0,0,27,0,0,0,27,0,0,3,0,0,42,0,0,4,8,3,0,4,0,0,12,0,0,0,10,3,0,0,0,0,17,0,0,0,21,3,0,3,0,0,28,0,0,0,10,0,0,0,0,0,13,0,6,7,53,8,0,6,0,0,77
206051514,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,4,11,0,0,0,0,0,11,0,0,0,12,3,0,5,0,0,21,0,0,7,107,48,29,13,0,3,212,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,4,4,0,0,0,0,6,0,0,4,53,4,3,0,0,0,64,0,0,0,18,7,4,11,7,6,45,0,0,0,0,0,0,0,0,0,0,0,0,4,20,5,6,0,0,0,36,0,0,0,20,3,0,0,0,0,23,0,0,3,22,14,9,6,0,0,53,0,0,0,8,0,5,3,0,0,14,0,0,0,10,0,0,0,0,0,15,0,0,0,34,4,4,0,0,0,38,0,0,0,4,5,0,0,0,0,12,0,4,0,46,10,7,14,0,0,89
