SA1_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
21005144306,4,0,0,0,0,0,4,0,7,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,8,0,0,0,0,0,0,0,6,7,0,0,7,0,13,0,0,0,0,0,0,0,0,7,3,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,11,0,11,0,0,0,0,0,0,0,0,7,3,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005144307,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,0,10,0,11,6,0,0,0,0,0,7,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,8,0,0,0,0,0,0,0,3,8,0,0,5,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,7,0,3,0,8,0,7,5,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0
21005144308,6,0,0,0,0,0,6,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,6,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,3,3,0,0,0
21005144309,4,0,0,0,0,0,5,0,27,6,0,31,0,31,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,26,7,0,30,0,30,0,0,0,0,0,0,0,4,26,7,0,36,0,39,14,5,0,0,5,0,13,0,30,0,0,34,0,34,0,8,0,0,6,0,6,0,0,0,0,0,0,0,0,36,3,0,41,0,41,0,0,0,0,0,0,0,14,41,3,0,40,0,50,0,0,0,0,0,0,6,0,13,0,0,18,0,18,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,15,5,0,21,0,21,0,0,0,0,0,0,0,0,18,5,0,23,0,33,0,0,0,0,0,0,8,0,5,0,0,5,0,5,0,4,3,0,7,0,7,0,0,0,0,0,0,0,0,7,3,0,10,0,10,0,0,0,0,0,0,0,0,11,3,0,16,0,18,6,0,0,0
21005144310,6,0,0,0,0,0,6,0,10,3,0,17,0,17,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,10,5,0,18,0,18,0,0,0,0,0,0,0,6,10,5,0,18,0,22,4,0,0,0,0,0,4,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,10,0,0,0,0,0,0,0,4,12,0,0,10,0,21,12,0,0,0,0,0,12,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,9,0,0,0,0,0,0,0,12,4,0,0,9,0,17,3,0,0,0,0,0,3,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,3,5,0,0,5,0,10,3,5,0,0
21005144311,7,0,0,0,0,0,7,0,13,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,17,0,17,0,0,0,0,0,0,0,7,13,3,0,17,0,24,13,0,0,0,0,0,13,5,11,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,11,0,14,0,0,0,0,0,0,0,14,11,0,0,11,0,26,3,0,0,0,0,0,3,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,7,5,0,0,5,0,12,9,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,3,0,9,7,0,0,0
21005144312,8,0,0,0,0,0,8,0,9,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,11,0,0,0,0,0,0,0,9,9,0,0,9,0,18,16,0,0,0,0,0,16,4,19,4,0,20,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,4,0,24,0,25,0,0,0,0,0,0,0,18,18,4,0,24,0,42,13,0,0,0,0,0,13,0,4,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,8,0,0,0,0,0,0,0,8,8,0,0,6,0,18,9,0,0,0,0,0,9,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,7,0,0,0,0,0,0,0,6,4,0,0,4,0,15,9,0,0,0
21005144313,15,0,0,0,0,0,15,0,18,0,0,18,0,18,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,16,0,0,19,0,19,0,0,0,0,0,0,0,15,16,0,0,19,0,36,8,5,0,0,5,0,6,0,25,0,0,23,0,23,0,6,0,0,5,0,5,0,0,0,0,0,0,0,0,28,3,0,27,0,27,0,0,0,0,0,0,0,8,27,3,0,34,0,37,9,5,0,0,5,0,7,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,9,12,0,0,12,0,16,3,0,0,0,0,0,5,0,6,3,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,9,0,0,0,0,0,0,0,3,6,3,0,7,0,13,0,0,0,0
21005144314,4,3,0,0,3,0,5,0,24,5,0,25,0,25,0,5,8,0,9,0,9,0,0,0,0,0,0,0,0,27,6,0,34,0,34,0,0,0,0,0,0,0,4,31,6,0,37,0,36,5,0,0,0,0,0,5,0,11,0,0,11,0,11,0,6,3,0,5,0,5,0,0,0,0,0,0,0,0,18,3,0,22,0,22,0,0,0,0,0,0,0,5,18,3,0,22,0,33,7,0,0,0,0,0,7,0,11,0,0,11,0,11,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,12,0,0,14,0,14,0,0,0,0,0,0,0,7,12,0,0,14,0,26,4,0,0,0,0,0,11,0,11,0,0,9,0,9,0,3,4,0,6,0,6,0,0,0,0,0,0,0,0,10,3,0,13,0,13,0,0,0,0,0,0,0,4,12,3,0,10,0,22,6,0,0,0
21005144315,7,0,0,0,0,0,7,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,4,0,0,0,0,0,0,0,7,7,0,0,4,0,12,0,0,0,0,0,0,0,4,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,6,0,0,0,0,0,0,0,7,4,0,0,8,0,14,4,0,0,0,0,0,4,0,8,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,7,0,0,0,0,0,0,0,4,8,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,8,3,0,0,0
21005144316,6,0,0,0,0,0,6,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,6,11,0,0,11,0,14,4,0,0,0,0,0,4,0,10,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,0,16,0,0,0,0,0,0,0,4,10,0,0,15,0,23,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,4,0,0,4,0,6,7,0,0,0,0,0,7,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,4,6,0,0,6,0,12,5,0,0,0
21005144317,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,3,3,0,9,0,9,0,0,0,0,0,0,0,0,8,3,0,9,0,18,0,0,0,0,0,0,0,3,8,3,0,9,0,13,3,0,0,0,0,0,3,0,7,0,0,7,0,7,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,3,8,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,3,0,0,3,0,11,3,0,0,0
21005144318,5,0,0,0,0,0,7,0,16,0,0,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,19,0,20,0,0,0,0,0,0,0,12,14,0,0,22,0,31,7,0,0,0,0,0,10,5,10,0,0,10,0,16,0,3,0,0,3,0,3,0,0,0,0,0,0,0,5,12,0,0,12,0,20,0,0,0,0,0,0,0,12,15,0,0,15,0,30,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,9,0,0,0,0,0,0,0,0,10,0,0,7,0,11,3,0,0,0,0,0,4,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6,0,0,0,0,0,0,0,3,3,0,0,8,0,8,9,0,0,0
21005144319,0,0,0,0,0,0,0,0,8,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,17,0,17,0,0,0,0,0,0,0,0,13,4,0,17,0,20,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,6,3,0,9,0,9,0,0,0,0,0,0,0,0,6,3,0,9,0,6,4,0,0,0,0,0,4,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005144320,4,0,0,0,0,0,5,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,4,13,0,0,13,0,15,4,0,0,0,0,0,4,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,4,9,0,0,9,0,12,5,0,0,0,0,0,5,0,6,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,8,0,0,0,0,0,0,0,5,6,0,0,8,0,10,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,5,3,0,0,0
21005144321,5,0,0,0,0,0,5,0,4,0,0,4,0,4,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,4,6,0,9,0,9,0,0,0,0,0,0,0,5,4,6,0,9,0,11,3,0,0,0,0,0,3,0,4,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,0,0,0,0,0,0,3,4,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,4,3,0,0,0
21005144322,7,0,0,0,0,0,11,4,9,0,0,9,0,10,0,0,5,0,5,0,5,0,0,0,0,0,0,0,4,9,5,0,9,0,12,0,0,0,0,0,0,0,12,8,5,0,13,0,23,4,0,0,0,0,0,4,0,3,0,0,3,0,5,0,0,7,0,7,0,7,0,0,0,0,0,0,0,0,3,7,0,9,0,13,0,0,0,0,0,0,0,6,3,7,0,9,0,20,7,0,0,0,0,0,7,0,4,0,0,4,0,4,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,4,5,0,3,0,3,0,0,0,0,0,0,0,7,4,5,0,3,0,13,4,0,0,0,0,0,4,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,4,4,0,0,4,0,7,3,0,0,0
21005144323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005144324,3,0,0,0,0,0,4,3,8,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,14,0,13,0,0,0,0,0,0,0,5,14,0,0,10,0,18,0,0,0,0,0,0,3,0,7,0,0,7,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,9,0,9,0,0,0,0,0,0,0,0,12,3,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0
21005144325,5,0,0,0,0,0,5,0,9,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,15,0,0,0,0,0,0,0,5,10,0,0,12,0,18,5,0,0,0,0,0,5,0,9,0,0,10,0,10,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,11,3,0,12,0,12,0,0,0,0,0,0,0,5,11,3,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,3,0,0,3,0,10,3,0,0,0
21005144326,7,0,0,0,0,0,6,0,14,3,0,22,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,21,0,24,0,0,0,0,0,0,0,10,18,10,0,28,0,36,11,0,0,0,0,0,11,3,18,0,0,16,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,0,23,0,28,0,0,0,0,0,0,0,11,18,3,0,23,0,34,20,0,0,0,0,0,20,0,8,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,14,0,10,0,0,0,0,0,0,0,23,8,0,0,14,0,27,5,0,0,0,0,0,5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,5,3,0,0,3,0,13,5,0,0,0
21005144327,4,0,0,0,0,0,4,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,4,5,0,0,5,0,10,5,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,6,3,0,0,3,0,7,4,0,0,0,0,0,4,0,0,3,0,4,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,7,0,3,0,3,0,0,0,0,0,0,0,4,6,7,0,3,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0
21005144328,4,0,0,0,0,0,4,0,25,5,0,30,0,30,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,27,5,0,34,0,30,0,0,0,0,0,0,0,6,27,5,0,34,0,33,0,0,0,0,0,0,0,0,25,4,0,27,0,27,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,26,4,0,31,0,31,0,0,0,0,0,0,0,0,26,4,0,31,0,27,3,0,0,0,0,0,3,3,7,4,0,12,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,0,16,0,21,0,0,0,0,0,0,0,3,13,4,0,16,0,22,4,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,5,0,0,10,0,7,0,0,0,0,0,0,0,0,5,0,0,10,0,10,4,0,0,0
21005144329,13,0,0,0,0,0,10,0,7,0,0,14,0,14,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,16,0,0,12,0,12,0,0,0,0,0,0,0,13,13,0,0,13,0,20,8,0,0,0,0,0,8,3,11,0,0,13,0,15,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,17,0,0,18,0,19,0,0,0,0,0,0,0,4,19,0,0,18,0,27,11,0,0,0,0,0,11,3,9,0,0,11,0,9,0,4,0,0,3,0,3,0,0,0,0,0,0,0,3,11,4,0,13,0,19,0,0,0,0,0,0,0,14,11,4,0,13,0,26,8,0,0,0,0,0,8,0,5,0,0,5,0,13,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,8,0,0,9,0,19,0,0,0,0,0,0,0,15,8,0,0,9,0,26,13,0,0,0
21005144330,18,0,0,0,0,0,15,0,81,8,0,85,0,86,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,78,6,0,87,0,89,0,0,0,0,0,0,0,17,80,6,0,92,0,105,16,3,0,0,3,0,11,0,73,3,0,77,0,77,0,0,6,0,10,0,10,0,0,0,0,0,0,0,0,68,14,0,83,0,83,0,0,0,0,0,0,0,16,76,14,0,87,0,102,3,0,0,0,0,0,3,0,27,4,0,30,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,38,0,34,0,0,0,0,0,0,0,6,27,6,0,38,0,39,0,0,0,0,0,0,0,0,12,3,0,12,0,12,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,12,6,0,11,0,11,0,0,0,0,0,0,0,0,9,6,0,16,0,17,0,0,0,0
