SA1_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Other_0_14,M_Other_15_24,M_Other_25_34,M_Other_35_44,M_Other_45_54,M_Other_55_64,M_Other_65_74,M_Other_75_84,M_Other_85_over,M_Other_Tot,M_None_0_14,M_None_15_24,M_None_25_34,M_None_35_44,M_None_45_54,M_None_55_64,M_None_65_74,M_None_75_84,M_None_85_over,M_None_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
20101100101,0,0,0,0,0,0,6,7,0,12,7,8,3,0,3,0,4,0,0,24,0,0,0,0,0,3,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,13,0,0,0,0,6,0,3,3,0,16,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,5,0,3,6,9,7,8,0,0,0,29,0,0,0,0,0,0,3,4,0,4,0,0,0,3,3,0,5,4,0,26,42,22,10,13,12,5,4,0,0,118,0,0,3,4,6,8,0,0,0,19,54,33,22,22,33,20,21,11,3,223,0,0,0,0,6,6,9,4,0,18,0,3,9,7,3,4,0,6,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,6,0,0,9
20101100102,0,0,0,0,0,6,5,0,0,6,0,0,0,3,0,0,5,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,6,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,4,5,3,4,4,5,4,0,49,0,0,0,5,0,0,0,0,0,8,15,7,13,13,4,9,13,8,0,86,0,0,0,0,0,7,3,3,0,17,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
20101100105,0,0,0,0,0,4,4,0,4,11,4,5,0,8,0,3,0,0,0,21,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,6,0,0,11,0,0,0,0,3,3,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,12,7,5,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,3,0,0,0,9,13,24,11,7,11,6,10,0,0,82,0,0,0,0,0,0,0,0,0,7,21,35,22,22,22,15,18,6,0,160,0,0,0,6,6,4,7,0,4,21,7,13,0,9,0,0,0,0,0,31,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,0,0,3,5,8
20101100106,0,0,0,3,0,6,8,4,0,21,15,8,0,3,3,8,0,0,0,35,0,0,0,0,0,5,5,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,0,0,0,0,0,0,4,4,4,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,9,3,0,5,5,12,3,3,0,0,35,0,0,0,0,0,0,0,0,0,3,5,4,0,0,6,6,3,0,0,26,37,18,11,25,13,19,10,0,0,131,14,5,3,4,3,0,0,0,0,31,71,36,19,32,35,34,30,19,5,282,0,0,0,0,0,13,17,12,9,49,9,4,5,9,6,7,0,7,0,50,0,0,0,0,3,3,6,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,15,0,0,0,0,0,0,3,0,0,8
20101100107,0,0,0,0,0,0,0,7,0,7,5,0,9,4,0,0,4,4,0,21,0,0,0,0,3,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,15,0,0,0,0,0,0,0,9,3,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,7,5,9,5,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,3,0,0,9,20,16,9,8,14,11,5,8,0,85,0,0,0,0,9,0,0,0,0,19,28,21,21,12,30,17,17,15,3,166,0,0,5,0,5,5,5,11,3,28,3,3,9,3,7,0,3,9,0,34,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,7,3,0,11
20101100108,0,0,0,4,3,3,11,3,3,22,8,8,7,4,6,6,4,0,3,39,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,11,0,3,18,0,0,0,0,0,0,9,7,3,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,7,7,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,8,0,5,0,3,0,11,4,0,29,73,39,32,39,27,11,6,3,0,228,11,4,0,0,3,0,0,0,0,24,104,56,49,47,51,28,33,15,5,378,0,0,0,3,3,12,8,9,3,46,8,11,5,5,6,4,0,0,0,42,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,8,0,0,22,0,0,0,0,0,3,8,4,3,19
20101100109,0,0,3,0,0,3,9,12,0,27,11,7,5,4,3,0,0,0,0,21,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,0,11,0,0,0,0,4,5,4,9,0,24,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,5,3,0,8,0,0,5,9,9,3,3,0,0,33,0,0,0,0,0,0,0,4,0,3,4,0,5,0,0,0,3,0,0,18,41,15,26,18,10,14,10,3,0,137,11,0,0,0,4,0,0,0,0,30,64,23,33,32,33,20,22,21,5,269,0,0,0,0,9,6,9,5,3,29,0,4,9,8,3,0,0,0,0,25,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,3,3,7,12
20101100110,0,0,0,0,0,3,9,4,0,21,3,5,0,5,0,3,0,0,0,15,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,19,0,0,0,0,0,0,5,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,7,3,0,3,6,3,0,4,0,27,32,39,4,12,27,17,12,0,0,143,0,4,0,0,4,0,3,0,7,20,42,56,6,20,45,38,34,14,3,248,0,0,0,0,6,4,10,11,0,31,4,3,0,4,5,5,0,0,0,27,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,4,0,7
20101100111,0,0,0,0,0,3,0,3,0,17,6,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,13,0,0,0,0,0,0,3,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,7,0,0,0,3,5,0,0,3,17,29,23,10,19,13,12,10,0,3,122,5,0,0,0,0,3,0,0,0,13,47,32,17,21,30,26,16,9,3,201,0,0,0,0,5,6,8,5,0,18,0,0,0,3,4,4,0,0,0,18,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
20101100112,0,0,0,3,3,0,6,0,0,14,0,0,0,5,0,0,0,0,0,17,0,0,0,3,0,3,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,7,0,19,0,0,0,0,0,4,5,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,3,0,0,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,4,4,0,20,26,18,15,13,15,10,17,6,0,112,0,0,0,0,3,0,0,0,0,6,38,24,19,22,22,25,42,13,0,204,0,0,0,0,5,8,8,4,3,32,4,0,0,3,3,3,10,0,0,20,0,0,0,0,0,5,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0
