POW_SA3_CODE_2021,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
20402,3,5,0,4,0,0,4,3,0,18,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,6,13,23,38,208,298,51,391,26,322,30,1387
20403,0,5,14,10,0,0,0,0,0,38,5,4,0,6,0,0,0,0,0,24,0,0,9,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,19,43,58,513,587,113,703,55,446,42,2561
20501,3,5,0,8,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,0,6,0,3,0,26,31,58,233,359,98,490,33,381,13,1677
20502,3,4,0,0,3,0,0,0,0,8,0,6,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,25,33,159,225,29,322,17,193,19,1024
20503,0,3,0,5,4,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,0,3,4,25,51,37,246,391,62,547,4,320,46,1701
20504,0,3,15,13,6,0,0,0,0,43,0,9,6,3,0,0,0,0,0,19,0,3,4,5,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,4,8,22,29,87,352,425,141,835,34,388,42,2336
20505,4,6,0,3,0,0,0,0,0,23,3,4,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,13,38,47,182,231,33,349,19,196,14,1102
20601,3,3,4,5,0,0,0,0,0,21,5,0,5,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,15,44,173,239,688,214,785,68,413,32,2663
20602,0,0,12,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,13,37,91,215,478,129,349,50,221,18,1581
20603,4,0,0,5,4,3,0,0,0,24,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,4,4,19,66,144,188,673,204,819,50,405,23,2572
20604,36,360,58,59,197,20,10,23,11,782,24,170,33,39,89,18,7,6,9,393,17,74,12,23,27,10,0,6,4,160,14,45,11,20,26,8,0,8,7,136,0,14,0,4,7,4,0,4,0,28,5,8,3,17,4,3,0,0,4,44,5,18,15,29,24,32,0,16,60,205,586,3715,1380,4770,3959,3784,252,2356,492,21302
20605,14,37,28,13,21,7,6,7,0,134,10,21,11,4,9,0,0,4,0,60,0,8,7,3,3,4,0,0,0,29,0,5,7,4,0,0,0,3,0,27,0,11,0,8,0,0,0,4,0,17,0,0,0,5,0,0,0,0,0,13,0,9,8,9,3,8,0,0,10,49,163,605,604,1289,700,900,299,590,92,5242
20606,0,11,5,4,3,3,0,5,0,35,9,0,6,0,0,0,0,0,0,18,0,0,3,4,0,4,0,0,0,12,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,6,0,0,0,6,4,6,0,0,8,25,89,240,270,969,306,987,41,454,47,3408
20607,15,51,27,18,13,14,0,0,5,131,7,20,7,7,0,6,5,0,0,50,5,0,3,4,6,0,0,3,0,19,0,8,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,4,4,3,0,0,0,0,0,12,0,8,12,8,3,7,0,3,14,61,184,640,595,1505,733,1399,163,833,106,6157
20701,6,23,7,9,20,3,0,0,4,80,7,10,6,8,11,3,3,0,0,49,0,0,4,5,0,0,0,5,0,17,0,7,0,4,4,0,0,0,0,14,0,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,3,13,9,14,0,8,15,60,185,720,481,2162,817,2086,124,935,87,7598
20702,4,7,4,6,0,4,0,0,0,21,3,0,0,0,0,4,0,0,0,13,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,4,28,92,165,191,784,188,1712,53,542,33,3754
20703,6,19,8,11,8,0,0,3,0,58,5,7,3,4,0,0,0,3,0,23,0,3,0,0,4,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,15,34,111,533,313,966,427,1157,103,625,75,4301
20801,4,3,9,10,3,0,0,0,0,26,4,6,4,5,0,6,0,0,0,22,0,3,0,3,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,8,0,0,0,5,0,12,0,5,4,29,59,238,327,1304,315,934,61,398,34,3677
20802,7,10,5,6,0,9,0,3,4,42,5,0,5,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,0,7,12,0,9,0,6,12,37,100,369,373,1301,422,1148,87,659,56,4511
20803,7,10,19,13,7,10,6,4,0,70,4,4,5,8,5,0,0,4,0,33,0,0,3,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,6,3,0,0,4,0,0,0,0,0,10,0,0,5,11,4,26,0,9,15,79,156,297,792,1355,411,2478,300,1176,83,7053
20804,5,14,6,8,4,8,0,4,0,43,0,4,3,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,7,4,3,0,9,0,10,0,5,9,42,78,170,169,851,271,1910,47,490,40,4039
20901,0,25,14,18,5,0,0,0,0,64,0,3,14,6,3,0,0,0,0,28,0,0,4,3,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,12,0,5,9,40,90,314,448,1003,377,1384,99,594,51,4350
20902,3,8,9,7,5,0,0,0,6,33,0,7,4,8,0,3,0,0,0,14,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,7,8,34,80,163,254,565,213,1304,94,497,56,3229
20903,0,0,4,6,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,3,12,44,70,248,534,84,557,27,416,19,2001
20904,3,16,15,7,5,0,3,5,0,56,3,6,8,8,0,0,0,0,0,29,0,0,0,0,3,0,5,0,0,7,0,0,0,5,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,4,0,25,0,10,12,67,155,260,745,1103,368,2735,218,1255,107,6957
21001,0,4,16,7,4,4,7,6,5,39,0,0,9,5,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,9,3,0,14,0,4,8,41,47,109,502,525,204,1039,198,467,51,3136
21002,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,12,19,28,150,250,36,296,24,213,11,1021
21003,0,6,3,0,0,0,0,0,0,16,0,3,6,3,0,0,0,0,0,14,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,3,0,13,27,89,170,247,84,374,58,204,22,1269
21004,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,11,30,28,157,225,47,479,19,253,11,1247
21005,11,11,24,10,13,3,13,4,3,89,3,4,10,7,6,0,4,8,0,39,5,0,0,5,3,0,0,0,0,15,0,4,0,6,0,0,0,4,0,15,0,0,3,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,10,3,0,17,3,0,19,3,13,20,78,132,247,767,763,406,1912,477,1160,134,6003
21101,6,19,17,7,8,6,0,0,0,64,0,5,9,8,3,6,5,3,0,32,0,4,0,0,3,0,0,0,5,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,8,0,16,5,3,14,56,124,285,732,1139,342,2044,266,1088,85,6110
21102,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,12,31,64,214,30,77,5,68,5,508
21103,0,7,10,8,3,0,6,5,0,42,6,4,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,5,0,7,0,3,8,32,122,169,575,1005,257,1912,126,901,44,5112
21104,4,6,4,3,0,3,0,0,3,29,0,0,5,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,3,0,0,3,22,73,157,180,490,162,908,113,419,31,2530
21105,4,0,13,8,5,0,0,3,0,37,0,5,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,4,4,21,0,0,5,50,90,117,661,1134,153,1457,73,1020,44,4761
21201,5,3,6,0,0,0,0,0,0,26,0,0,7,5,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,11,0,7,4,40,69,95,444,567,136,1101,76,758,46,3294
21202,3,12,8,5,4,6,4,0,0,38,3,7,6,8,4,0,0,3,0,23,0,8,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,25,0,4,4,54,103,231,497,802,296,2098,134,899,50,5112
21203,0,10,7,11,7,0,5,4,0,41,0,3,0,8,3,0,0,0,4,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,8,0,10,0,5,5,35,91,195,376,717,190,1577,106,831,63,4139
21204,4,24,20,13,17,7,15,4,3,115,3,8,9,11,5,3,8,5,0,52,4,4,5,0,0,5,0,0,0,17,0,0,3,0,4,0,4,0,0,11,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,9,3,0,7,9,5,22,0,11,16,87,168,467,931,806,638,1836,685,1197,155,6881
21205,8,44,17,33,27,8,6,13,0,151,0,27,6,12,11,7,6,0,0,72,0,3,5,4,6,0,0,0,0,22,4,3,0,9,5,0,0,0,0,21,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,3,0,0,0,8,3,12,3,8,6,19,0,0,22,70,189,1038,836,1844,980,2252,348,1151,143,8789
21301,0,12,22,9,10,3,12,10,0,71,3,5,0,4,0,3,4,4,0,31,0,0,0,3,0,0,4,0,0,8,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,5,6,6,15,0,13,21,55,128,224,528,621,350,1839,318,923,107,5048
21302,4,0,9,0,4,3,0,4,0,37,0,0,9,4,4,0,0,0,0,11,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,0,5,7,0,4,32,60,93,347,544,179,840,168,508,35,2770
21303,3,7,6,0,3,4,4,5,0,35,0,0,5,0,4,0,3,0,0,23,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,15,0,0,0,3,0,11,0,4,18,37,105,222,285,777,223,1715,175,650,65,4220
21304,3,8,13,6,0,4,5,10,0,53,0,3,4,0,0,0,0,0,0,21,0,0,8,3,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,17,0,5,9,44,84,143,631,667,218,1751,205,927,58,4685
21305,6,21,17,17,6,5,18,15,7,118,0,0,7,6,6,0,13,0,0,37,0,7,5,0,4,0,0,0,0,18,3,0,4,0,0,0,3,3,0,13,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,30,0,7,20,72,151,359,827,1066,438,2744,569,1358,145,7663
21401,3,12,16,11,8,11,0,6,0,60,3,0,4,5,4,6,0,3,0,22,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,5,7,10,4,20,0,9,13,59,100,165,566,865,264,1690,115,876,76,4713
21402,5,9,29,11,3,4,0,0,0,68,0,0,6,6,0,4,0,0,0,23,0,3,12,0,0,0,0,0,0,15,0,0,3,0,0,0,0,3,0,8,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,7,0,0,7,10,3,17,0,3,9,52,112,151,891,1649,200,1919,129,1041,79,6166
21501,3,3,0,8,0,0,0,0,0,15,0,0,5,3,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,5,0,22,42,47,224,268,61,401,31,353,21,1445
21502,3,3,3,0,3,6,0,0,0,17,0,5,0,5,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,12,0,3,4,22,35,62,228,202,64,580,24,274,28,1501
21503,0,3,5,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,14,33,32,146,152,39,241,21,184,19,864
21601,0,3,0,5,4,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,9,32,40,178,197,39,419,19,231,25,1177
21602,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,15,22,135,133,24,245,13,167,14,774
21603,0,10,8,13,4,0,0,3,0,38,0,8,3,5,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,4,0,3,7,0,7,5,29,43,106,321,312,124,763,26,395,39,2132
21701,0,6,3,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,16,24,147,172,33,292,11,197,24,914
21703,0,0,0,3,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,0,4,0,3,4,20,58,31,172,189,35,339,21,285,20,1138
21704,0,0,3,5,0,0,0,0,0,18,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,4,5,4,15,43,39,257,345,81,609,34,422,35,1870
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,3,19,85,24,9,0,5,15,0,166,9,3,55,11,3,4,0,13,5,95,4,4,14,10,0,0,0,3,0,32,0,9,15,7,0,0,0,3,0,30,0,0,0,3,0,0,0,4,0,11,0,0,3,5,0,5,0,0,0,15,0,0,45,11,0,15,0,4,23,101,157,1075,3746,1757,373,467,379,986,179,9125
